id,trait,ncase,group_name,year,author,consortium,sex,pmid,population,unit,sample_size,build,ncontrol,category,subcategory,ontology,note,mr,nsnp,doi,coverage,study_design,priority,sd,catalog_row_original,technical_scope_status,technical_scope_reason,eqtl_pattern_outside_scope,ihd_candidate_index,ihd_saved_estimate,ihd_output_status,ihd_outcome_id,ihd_method,ihd_nsnp_or_snp_raw,ihd_instrument_count,ihd_single_instrument_snp,ihd_beta,ihd_se,ihd_p_value,ihd_p_for_bh,ihd_q_bh_m11988,ihd_output_index,ihd_output_file,dd_candidate_index,dd_saved_estimate,dd_output_status,dd_outcome_id,dd_method,dd_nsnp_or_snp_raw,dd_instrument_count,dd_single_instrument_snp,dd_beta,dd_se,dd_p_value,dd_p_for_bh,dd_q_bh_m11988,dd_output_index,dd_output_file,ihd_candidate,dd_candidate,ihd_scheduling_status,dd_scheduling_status,ihd_availability_note,dd_availability_note
finn-b-I9_MI,Myocardial infarction,12801,public,2021,NA,NA,Males and Females,,European,NA,,HG19/GRCh37,187840,Binary,NA,NA,I9_MI,1,16380433,,,,0,,1502,within European-ancestry technical scope,,FALSE,1382,TRUE,saved summary estimate,finn-b-I9_IHD,Inverse variance weighted,13,13,,0.750237150255631,0.0246830413313808,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000642636461761135,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000642636461761135,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000962990737949061,1382,IHD/1382.txt,1382,TRUE,saved summary estimate,finn-b-F5_DEPRESSIO,Inverse variance weighted,61,61,,0.0118308911227378,0.0181343253716057,0.514141128282609,0.514141128282609,0.978181851428649,1382,DD/1382.txt,TRUE,TRUE,scheduled as exposure,scheduled as exposure,,
finn-b-I9_MI_COMPLICATIONS,Complications following myocardial infarction,107,public,2021,NA,NA,Males and Females,,European,NA,,HG19/GRCh37,187840,Binary,NA,NA,I9_MI_COMPLICATIONS,1,16380358,,,,0,,1503,within European-ancestry technical scope,,FALSE,1383,FALSE,no saved estimate; exact reason not recorded,,,,,,,,,1,1,,,1383,TRUE,saved summary estimate,finn-b-F5_DEPRESSIO,Inverse variance weighted,7,7,,-0.000584213979538867,0.00508900991514762,0.908604327954421,0.908604327954421,1,1383,DD/1383.txt,TRUE,TRUE,scheduled as exposure,scheduled as exposure,no saved estimate; exact reason not recorded,
finn-b-I9_MI_COMPLICATIONS_EXNONE,Complications following myocardial infarction (no controls excluded),107,public,2021,NA,NA,Males and Females,,European,NA,,HG19/GRCh37,218685,Binary,NA,NA,I9_MI_COMPLICATIONS_EXNONE,1,16380466,,,,0,,1504,within European-ancestry technical scope,,FALSE,1384,FALSE,no saved estimate; exact reason not recorded,,,,,,,,,1,1,,,1384,TRUE,saved summary estimate,finn-b-F5_DEPRESSIO,Inverse variance weighted,6,6,,0.000656240406872498,0.0053827835806418,0.902966579224704,0.902966579224704,1,1384,DD/1384.txt,TRUE,TRUE,scheduled as exposure,scheduled as exposure,no saved estimate; exact reason not recorded,
finn-b-I9_MI_EXNONE,Myocardial infarction (no controls excluded),12801,public,2021,NA,NA,Males and Females,,European,NA,,HG19/GRCh37,205991,Binary,NA,NA,I9_MI_EXNONE,1,16380466,,,,0,,1505,within European-ancestry technical scope,,FALSE,1385,TRUE,saved summary estimate,finn-b-I9_IHD,Inverse variance weighted,7,7,,0.890241824426418,0.0426733275348194,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000119138621872489,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000119138621872489,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000840137528827881,1385,IHD/1385.txt,1385,TRUE,saved summary estimate,finn-b-F5_DEPRESSIO,Inverse variance weighted,43,43,,0.0222314933758356,0.0201294006907987,0.269407097470427,0.269407097470427,0.905630610238416,1385,DD/1385.txt,TRUE,TRUE,scheduled as exposure,scheduled as exposure,,
finn-b-I9_MI_STRICT,"Myocardial infarction, strict",11622,public,2021,NA,NA,Males and Females,,European,NA,,HG19/GRCh37,187840,Binary,NA,NA,I9_MI_STRICT,1,16380431,,,,0,,1506,within European-ancestry technical scope,,FALSE,1386,TRUE,saved summary estimate,finn-b-I9_IHD,Inverse variance weighted,15,15,,0.719812808623667,0.0228322269238127,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000380396820420502,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000380396820420502,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000651456726171568,1386,IHD/1386.txt,1386,TRUE,saved summary estimate,finn-b-F5_DEPRESSIO,Inverse variance weighted,50,50,,0.0160407411684212,0.0191344203783606,0.401851772794271,0.401851772794271,0.951356528405171,1386,DD/1386.txt,TRUE,TRUE,scheduled as exposure,scheduled as exposure,,
finn-b-I9_MI_STRICT_EXNONE,"""""Myocardial infarction, strict"""" (no controls excluded)",11622,public,2021,NA,NA,Males and Females,,European,NA,,HG19/GRCh37,207170,Binary,NA,NA,I9_MI_STRICT_EXNONE,1,16380466,,,,0,,1507,within European-ancestry technical scope,,FALSE,1387,TRUE,saved summary estimate,finn-b-I9_IHD,Inverse variance weighted,8,8,,0.853507059959118,0.0384478825463087,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000350665211295815,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000350665211295815,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000280251636867615,1387,IHD/1387.txt,1387,TRUE,saved summary estimate,finn-b-F5_DEPRESSIO,Inverse variance weighted,35,35,,0.0509254899906183,0.0242208782166575,0.0355055490453272,0.0355055490453272,0.490369264925556,1387,DD/1387.txt,TRUE,TRUE,scheduled as exposure,scheduled as exposure,,
finn-b-I9_MYOCARD,Myocarditis,829,public,2021,NA,NA,Males and Females,,European,NA,,HG19/GRCh37,116926,Binary,NA,NA,I9_MYOCARD,1,16379455,,,,0,,1508,within European-ancestry technical scope,,FALSE,1388,FALSE,no saved estimate; exact reason not recorded,,,,,,,,,1,1,,,1388,TRUE,saved summary estimate,finn-b-F5_DEPRESSIO,Inverse variance weighted,8,8,,-0.00492803326239539,0.0165909442033097,0.766442450200103,0.766442450200103,1,1388,DD/1388.txt,TRUE,TRUE,scheduled as exposure,scheduled as exposure,no saved estimate; exact reason not recorded,
finn-b-I9_MYOCARD_EXNONE,Myocarditis (no controls excluded),829,public,2021,NA,NA,Males and Females,,European,NA,,HG19/GRCh37,217963,Binary,NA,NA,I9_MYOCARD_EXNONE,1,16380466,,,,0,,1509,within European-ancestry technical scope,,FALSE,1389,FALSE,no saved estimate; exact reason not recorded,,,,,,,,,1,1,,,1389,TRUE,saved summary estimate,finn-b-F5_DEPRESSIO,Inverse variance weighted,7,7,,-0.0198441414651203,0.0170639921728822,0.244859972060903,0.244859972060903,0.890395504723418,1389,DD/1389.txt,TRUE,TRUE,scheduled as exposure,scheduled as exposure,no saved estimate; exact reason not recorded,
finn-b-I9_NONISCHCARDMYOP,Non-ischemic cardiomyopathy,11400,public,2021,NA,NA,Males and Females,,European,NA,,HG19/GRCh37,175752,Binary,NA,NA,I9_NONISCHCARDMYOP,1,16380358,,,,0,,1510,within European-ancestry technical scope,,FALSE,1390,FALSE,no saved estimate; exact reason not recorded,,,,,,,,,1,1,,,1390,TRUE,saved summary estimate,finn-b-F5_DEPRESSIO,Inverse variance weighted,18,18,,0.0417341588070991,0.0365223987116367,0.253163012884699,0.253163012884699,0.898258726766503,1390,DD/1390.txt,TRUE,TRUE,scheduled as exposure,scheduled as exposure,no saved estimate; exact reason not recorded,
finn-b-I9_NONISCHCARDMYOP_STRICT,Nonischemic cardiomyopathy,906,public,2021,NA,NA,Males and Females,,European,NA,,HG19/GRCh37,185961,Binary,NA,NA,I9_NONISCHCARDMYOP_STRICT,1,16380343,,,,0,,1511,within European-ancestry technical scope,,FALSE,1391,FALSE,no saved estimate; exact reason not recorded,,,,,,,,,1,1,,,1391,TRUE,saved summary estimate,finn-b-F5_DEPRESSIO,Inverse variance weighted,21,21,,-0.0122549353534132,0.0102117712328463,0.230108540937697,0.230108540937697,0.880219005495578,1391,DD/1391.txt,TRUE,TRUE,scheduled as exposure,scheduled as exposure,no saved estimate; exact reason not recorded,
finn-b-I9_NONRHEVALV,Non-rheumatic valve diseases,10235,public,2021,NA,NA,Males and Females,,European,NA,,HG19/GRCh37,156711,Binary,NA,NA,I9_NONRHEVALV,1,16380224,,,,0,,1512,within European-ancestry technical scope,,FALSE,1392,TRUE,saved summary estimate,finn-b-I9_IHD,Inverse variance weighted,3,3,,0.187390737938246,0.0595331477091218,0.00164577046065867,0.00164577046065867,0.0332854042515092,1392,IHD/1392.txt,1392,TRUE,saved summary estimate,finn-b-F5_DEPRESSIO,Inverse variance weighted,14,14,,-0.00306807737891656,0.034271646789974,0.928666814888451,0.928666814888451,1,1392,DD/1392.txt,TRUE,TRUE,scheduled as exposure,scheduled as exposure,,
finn-b-I9_NONRHEVALV_EXNONE,Non-rheumatic valve diseases (no controls excluded),10235,public,2021,NA,NA,Males and Females,,European,NA,,HG19/GRCh37,208557,Binary,NA,NA,I9_NONRHEVALV_EXNONE,1,16380466,,,,0,,1513,within European-ancestry technical scope,,FALSE,1393,TRUE,saved summary estimate,finn-b-I9_IHD,Wald ratio,rs309306,,rs309306,0.23866090712743,0.119870410367171,0.0464818776964629,0.0464818776964629,0.4386262496188,1393,IHD/1393.txt,1393,TRUE,saved summary estimate,finn-b-F5_DEPRESSIO,Inverse variance weighted,13,13,,-0.0551183692738398,0.038821502150896,0.155668911606671,0.155668911606671,0.800932226336802,1393,DD/1393.txt,TRUE,TRUE,scheduled as exposure,scheduled as exposure,,
finn-b-I9_OTH,Other CVD,2329,public,2021,NA,NA,Males and Females,,European,NA,,HG19/GRCh37,216463,Binary,NA,NA,I9_OTH,1,16380466,,,,0,,1514,within European-ancestry technical scope,,FALSE,1394,FALSE,no saved estimate; exact reason not recorded,,,,,,,,,1,1,,,1394,TRUE,saved summary estimate,finn-b-F5_DEPRESSIO,Inverse variance weighted,5,5,,0.0348358176282845,0.0328170569312825,0.288455650668291,0.288455650668291,0.916524948662912,1394,DD/1394.txt,TRUE,TRUE,scheduled as exposure,scheduled as exposure,no saved estimate; exact reason not recorded,
finn-b-I9_OTHANEUR,Other aneurysm,631,public,2021,NA,NA,Males and Females,,European,NA,,HG19/GRCh37,206541,Binary,NA,NA,I9_OTHANEUR,1,16380416,,,,0,,1515,within European-ancestry technical scope,,FALSE,1395,FALSE,no saved estimate; exact reason not recorded,,,,,,,,,1,1,,,1395,TRUE,saved summary estimate,finn-b-F5_DEPRESSIO,Inverse variance weighted,6,6,,0.000278104099100601,0.0155097154607198,0.985693929877951,0.985693929877951,1,1395,DD/1395.txt,TRUE,TRUE,scheduled as exposure,scheduled as exposure,no saved estimate; exact reason not recorded,
finn-b-I9_OTHANEUR_EXNONE,Other aneurysm (no controls excluded),631,public,2021,NA,NA,Males and Females,,European,NA,,HG19/GRCh37,218161,Binary,NA,NA,I9_OTHANEUR_EXNONE,1,16380466,,,,0,,1516,within European-ancestry technical scope,,FALSE,1396,FALSE,no saved estimate; exact reason not recorded,,,,,,,,,1,1,,,1396,TRUE,saved summary estimate,finn-b-F5_DEPRESSIO,Inverse variance weighted,6,6,,0.000278799030583427,0.0153560500737785,0.985514685046302,0.985514685046302,1,1396,DD/1396.txt,TRUE,TRUE,scheduled as exposure,scheduled as exposure,no saved estimate; exact reason not recorded,
finn-b-I9_OTHARR,Other arrhytmias,13250,public,2021,NA,NA,Males and Females,,European,NA,,HG19/GRCh37,156711,Binary,NA,NA,I9_OTHARR,1,16380272,,,,0,,1517,within European-ancestry technical scope,,FALSE,1397,TRUE,saved summary estimate,finn-b-I9_IHD,Wald ratio,rs10024267,,rs10024267,0.205596107055961,0.0948905109489051,0.0302602800204716,0.0302602800204716,0.329482503983119,1397,IHD/1397.txt,1397,TRUE,saved summary estimate,finn-b-F5_DEPRESSIO,Inverse variance weighted,20,20,,0.0656846857435299,0.0352400070160745,0.0623324140899982,0.0623324140899982,0.616535462137705,1397,DD/1397.txt,TRUE,TRUE,scheduled as exposure,scheduled as exposure,,
finn-b-I9_OTHARR_EXNONE,Other arrhytmias (no controls excluded),13250,public,2021,NA,NA,Males and Females,,European,NA,,HG19/GRCh37,205542,Binary,NA,NA,I9_OTHARR_EXNONE,1,16380466,,,,0,,1518,within European-ancestry technical scope,,FALSE,1398,FALSE,no saved estimate; exact reason not recorded,,,,,,,,,1,1,,,1398,TRUE,saved summary estimate,finn-b-F5_DEPRESSIO,Inverse variance weighted,19,19,,0.0712656540660701,0.0385199434723316,0.0642994871804023,0.0642994871804023,0.622132568457355,1398,DD/1398.txt,TRUE,TRUE,scheduled as exposure,scheduled as exposure,no saved estimate; exact reason not recorded,
finn-b-I9_OTHHEART,Other heart diseases (I9_OTHHEART),62081,public,2021,NA,NA,Males and Females,,European,NA,,HG19/GRCh37,156711,Binary,NA,NA,I9_OTHHEART,1,16380466,,,,0,,1519,within European-ancestry technical scope,,FALSE,1399,TRUE,saved summary estimate,finn-b-I9_IHD,Inverse variance weighted,3,3,,0.251501359986442,0.0834544331925886,0.00258136541443833,0.00258136541443833,0.0498315758265486,1399,IHD/1399.txt,1399,TRUE,saved summary estimate,finn-b-F5_DEPRESSIO,Inverse variance weighted,30,30,,0.0817907335215019,0.0460841884035248,0.0759290671276558,0.0759290671276558,0.65863795711023,1399,DD/1399.txt,TRUE,TRUE,scheduled as exposure,scheduled as exposure,,
finn-b-I9_OTHILLHEART,Other or ill-defined heart diseases,713,public,2021,NA,NA,Males and Females,,European,NA,,HG19/GRCh37,156711,Binary,NA,NA,I9_OTHILLHEART,1,16380177,,,,0,,1520,within European-ancestry technical scope,,FALSE,1400,FALSE,no saved estimate; exact reason not recorded,,,,,,,,,1,1,,,1400,TRUE,saved summary estimate,finn-b-F5_DEPRESSIO,Inverse variance weighted,9,9,,-0.00342950795368135,0.0127003122606798,0.787134591396385,0.787134591396385,1,1400,DD/1400.txt,TRUE,TRUE,scheduled as exposure,scheduled as exposure,no saved estimate; exact reason not recorded,
finn-b-I9_OTHILLHEART_EXNONE,Other or ill-defined heart diseases (no controls excluded),713,public,2021,NA,NA,Males and Females,,European,NA,,HG19/GRCh37,218079,Binary,NA,NA,I9_OTHILLHEART_EXNONE,1,16380466,,,,0,,1521,within European-ancestry technical scope,,FALSE,1401,FALSE,no saved estimate; exact reason not recorded,,,,,,,,,1,1,,,1401,TRUE,saved summary estimate,finn-b-F5_DEPRESSIO,Inverse variance weighted,9,9,,-0.00332323751004344,0.0126898864614798,0.7934133491411,0.7934133491411,1,1401,DD/1401.txt,TRUE,TRUE,scheduled as exposure,scheduled as exposure,no saved estimate; exact reason not recorded,
finn-b-I9_OTHINTRACRA,Other intracranial haemorrhages,331,public,2021,NA,NA,Males and Females,,European,NA,,HG19/GRCh37,203068,Binary,NA,NA,I9_OTHINTRACRA,1,16380403,,,,0,,1522,within European-ancestry technical scope,,FALSE,1402,FALSE,no saved estimate; exact reason not recorded,,,,,,,,,1,1,,,1402,TRUE,saved summary estimate,finn-b-F5_DEPRESSIO,Inverse variance weighted,6,6,,0.0157698277610862,0.0102139155682863,0.122599193023436,0.122599193023436,0.761188418160224,1402,DD/1402.txt,TRUE,TRUE,scheduled as exposure,scheduled as exposure,no saved estimate; exact reason not recorded,
finn-b-I9_OTHINTRACRA_EXNONE,Other intracranial haemorrhages (no controls excluded),331,public,2021,NA,NA,Males and Females,,European,NA,,HG19/GRCh37,218461,Binary,NA,NA,I9_OTHINTRACRA_EXNONE,1,16380466,,,,0,,1523,within European-ancestry technical scope,,FALSE,1403,FALSE,no saved estimate; exact reason not recorded,,,,,,,,,1,1,,,1403,TRUE,saved summary estimate,finn-b-F5_DEPRESSIO,Inverse variance weighted,6,6,,0.0154557262174231,0.0098413966614924,0.116303257225805,0.116303257225805,0.747583618028392,1403,DD/1403.txt,TRUE,TRUE,scheduled as exposure,scheduled as exposure,no saved estimate; exact reason not recorded,
finn-b-I9_OTHOTH,Other other unspecified disorders of the circulatory system,494,public,2021,NA,NA,Males and Females,,European,NA,,HG19/GRCh37,216463,Binary,NA,NA,I9_OTHOTH,1,16380459,,,,0,,1524,within European-ancestry technical scope,,FALSE,1404,FALSE,no saved estimate; exact reason not recorded,,,,,,,,,1,1,,,1404,TRUE,saved summary estimate,finn-b-F5_DEPRESSIO,Inverse variance weighted,8,8,,-0.000478572879690554,0.0122349619105371,0.96879854907078,0.96879854907078,1,1404,DD/1404.txt,TRUE,TRUE,scheduled as exposure,scheduled as exposure,no saved estimate; exact reason not recorded,
finn-b-I9_OTHOTH_EXNONE,Other other unspecified disorders of the circulatory system (no controls excluded),494,public,2021,NA,NA,Males and Females,,European,NA,,HG19/GRCh37,218298,Binary,NA,NA,I9_OTHOTH_EXNONE,1,16380466,,,,0,,1525,within European-ancestry technical scope,,FALSE,1405,FALSE,no saved estimate; exact reason not recorded,,,,,,,,,1,1,,,1405,TRUE,saved summary estimate,finn-b-F5_DEPRESSIO,Inverse variance weighted,8,8,,-0.000526471282927702,0.0122168792461486,0.965626792125333,0.965626792125333,1,1405,DD/1405.txt,TRUE,TRUE,scheduled as exposure,scheduled as exposure,no saved estimate; exact reason not recorded,
finn-b-I9_OTHPER,Other peripheral vascular diseases,1037,public,2021,NA,NA,Males and Females,,European,NA,,HG19/GRCh37,206541,Binary,NA,NA,I9_OTHPER,1,16380415,,,,0,,1526,within European-ancestry technical scope,,FALSE,1406,FALSE,no saved estimate; exact reason not recorded,,,,,,,,,1,1,,,1406,TRUE,saved summary estimate,finn-b-F5_DEPRESSIO,Inverse variance weighted,11,11,,-0.0262427396820953,0.0146007911386111,0.0722799891456429,0.0722799891456429,0.645550153148069,1406,DD/1406.txt,TRUE,TRUE,scheduled as exposure,scheduled as exposure,no saved estimate; exact reason not recorded,
finn-b-I9_OTHPER_EXNONE,Other peripheral vascular diseases (no controls excluded),1037,public,2021,NA,NA,Males and Females,,European,NA,,HG19/GRCh37,217755,Binary,NA,NA,I9_OTHPER_EXNONE,1,16380466,,,,0,,1527,within European-ancestry technical scope,,FALSE,1407,FALSE,no saved estimate; exact reason not recorded,,,,,,,,,1,1,,,1407,TRUE,saved summary estimate,finn-b-F5_DEPRESSIO,Inverse variance weighted,12,12,,-0.0249622692953496,0.0140137597052717,0.0748685912860629,0.0748685912860629,0.652140001908739,1407,DD/1407.txt,TRUE,TRUE,scheduled as exposure,scheduled as exposure,no saved estimate; exact reason not recorded,
finn-b-I9_PAD,Peripheral artery disease,7098,public,2021,NA,NA,Males and Females,,European,NA,,HG19/GRCh37,206541,Binary,NA,NA,I9_PAD,1,16380453,,,,0,,1528,within European-ancestry technical scope,,FALSE,1408,TRUE,saved summary estimate,finn-b-I9_IHD,Inverse variance weighted,3,3,,0.56667670731821,0.302765400964735,0.061252368781787,0.061252368781787,0.516615813206224,1408,IHD/1408.txt,1408,TRUE,saved summary estimate,finn-b-F5_DEPRESSIO,Inverse variance weighted,22,22,,-0.00319990773639989,0.0331080446376672,0.92300398293202,0.92300398293202,1,1408,DD/1408.txt,TRUE,TRUE,scheduled as exposure,scheduled as exposure,,
finn-b-I9_PAD_EXNONE,Peripheral artery disease (no controls excluded),7098,public,2021,NA,NA,Males and Females,,European,NA,,HG19/GRCh37,211694,Binary,NA,NA,I9_PAD_EXNONE,1,16380466,,,,0,,1529,within European-ancestry technical scope,,FALSE,1409,TRUE,saved summary estimate,finn-b-I9_IHD,Inverse variance weighted,3,3,,0.570417736452234,0.305296992939576,0.0617059562123403,0.0617059562123403,0.516615813206224,1409,IHD/1409.txt,1409,TRUE,saved summary estimate,finn-b-F5_DEPRESSIO,Inverse variance weighted,20,20,,0.00591459705487464,0.0347889598376326,0.864999424091352,0.864999424091352,1,1409,DD/1409.txt,TRUE,TRUE,scheduled as exposure,scheduled as exposure,,
finn-b-I9_PAROXTAC,Paroxysmal tachycardia,4787,public,2021,NA,NA,Males and Females,,European,NA,,HG19/GRCh37,116926,Binary,NA,NA,I9_PAROXTAC,1,16379523,,,,0,,1530,within European-ancestry technical scope,,FALSE,1410,FALSE,no saved estimate; exact reason not recorded,,,,,,,,,1,1,,,1410,TRUE,saved summary estimate,finn-b-F5_DEPRESSIO,Inverse variance weighted,13,13,,0.0484488644365268,0.0366544650714542,0.186243913681584,0.186243913681584,0.834575366094219,1410,DD/1410.txt,TRUE,TRUE,scheduled as exposure,scheduled as exposure,no saved estimate; exact reason not recorded,
finn-b-I9_PAROXTAC_EXNONE,Paroxysmal tachycardia (no controls excluded),4787,public,2021,NA,NA,Males and Females,,European,NA,,HG19/GRCh37,214005,Binary,NA,NA,I9_PAROXTAC_EXNONE,1,16380466,,,,0,,1531,within European-ancestry technical scope,,FALSE,1411,FALSE,no saved estimate; exact reason not recorded,,,,,,,,,1,1,,,1411,TRUE,saved summary estimate,finn-b-F5_DEPRESSIO,Inverse variance weighted,20,20,,0.0287220980609803,0.024791037246934,0.246632390921844,0.246632390921844,0.891962707034244,1411,DD/1411.txt,TRUE,TRUE,scheduled as exposure,scheduled as exposure,no saved estimate; exact reason not recorded,
finn-b-I9_PERICAOTH,Other diseases of pericardium,472,public,2021,NA,NA,Males and Females,,European,NA,,HG19/GRCh37,156711,Binary,NA,NA,I9_PERICAOTH,1,16380165,,,,0,,1532,within European-ancestry technical scope,,FALSE,1412,FALSE,no saved estimate; exact reason not recorded,,,,,,,,,1,1,,,1412,TRUE,saved summary estimate,finn-b-F5_DEPRESSIO,Inverse variance weighted,14,14,,-0.0131067746335368,0.00961319139121014,0.172751582908418,0.172751582908418,0.818879389444885,1412,DD/1412.txt,TRUE,TRUE,scheduled as exposure,scheduled as exposure,no saved estimate; exact reason not recorded,
